Trial, SoundSpeed, SoundAngle, MovSpeed, MovAngle, soundStart, startDragTime, endDragTime, randomHorizontalInterval, randomVerticalInterval
0,81.78033834656921,255.55868059970214,108.20408479428282,244.62568271477932,1736418683005,1736418699316,1736418701106,1470.9443165940477,378.805235266149
1,48.24584289241774,67.03830489196991,103.34237815904784,10.384020687620136,1736418705107,1736418718110,1736418719989,1593.9254081107117,675.3239370432946
2,59.36319690882588,138.11686938591538,92.0259281266003,143.60312177869838,1736418723989,1736418736549,1736418738655,678.7885725303911,756.970474967608
3,76.44852678662674,26.605163798030333,94.82940789076888,231.66130163977016,1736418742656,1736418750247,1736418752304,438.8936503761457,876.2531073570392
4,68.26628461295758,34.005907051844304,31.14397145979862,193.46114830742297,1736418756305,1736418770648,1736418776855,530.1160806501202,785.7546550168094
5,45.241736836643796,49.28668883290055,38.70294684916062,3.85348045360206,1736418780855,1736418789490,1736418794488,1016.6034341526935,874.8278987648941
6,57.2140946114279,69.98676273651222,19.134572942880617,62.91051697439423,1736418798489,1736418802690,1736418812904,1532.1135956964617,558.0446400901021
7,140.8505115525567,232.90019949218205,61.37975820602507,256.79207153722086,1736418816905,1736418825708,1736418828988,353.1000195498518,267.04551475913576
8,37.1030588588426,130.68260985274225,30.37743149029696,185.03378695620003,1736418832988,1736418839776,1736418846154,1240.3712701477748,1066.2327768566174
9,57.16928888961881,233.45810001006953,252.8188520696302,228.758555685472,1736418850155,1736418861336,1736418862104,881.3369702824144,653.1530070402546
10,122.96130827601283,12.979223990452624,236.67589848547283,84.67176521802014,1736418866104,1736418870735,1736418871554,250.37589784725594,1086.2941219425165
11,115.12288637002054,167.00947817707765,74.79740561004627,182.0771747651628,1736418875554,1736418887088,1736418889670,267.43550990695394,1159.2653552178726
12,40.43451773020119,308.96460371521573,139.8401628767675,43.973303819942146,1736418893671,1736418903376,1736418904787,1179.85520982124,954.2216490279634
13,101.33709667040064,256.75456724973003,67.10423678593376,257.78428086586916,1736418908788,1736418918929,1736418921887,1292.0653851530583,304.13230904896477
14,52.87624313205587,338.0832091458723,108.99221080730794,343.3007557660064,1736418925887,1736418931333,1736418933153,611.5620260470698,1520.0210109399222
15,165.1581896381347,206.1531084856369,136.0779988803259,235.8230112262071,1736418937154,1736418945131,1736418946570,202.36197503551466,412.1048778142278
16,61.39949073557243,288.912382715718,29.40590424103753,280.43747535111817,1736418950570,1736418953900,1736418960470,1507.4681302677266,516.4857107481917
17,88.09444585332271,309.6317304532111,1463.518544621252,319.48841683624426,1736418964470,1736418970311,1736418970453,533.8924216899767,442.172471411366
18,67.30274276870168,196.6310545578943,287.6257465199742,180.58762841623997,1736418974454,1736418980275,1736418980953,465.2078290991013,1557.4249096794076
19,52.52789938184195,239.06918338433894,96.37154484975143,220.6012946450045,1736418984954,1736418993627,1736418995636,1111.1324473682337,665.8109983342503
20,42.330314105476944,309.3617550519326,239.75806599821192,323.0142364261275,1736418999637,1736419012361,1736419013186,1117.4640164781908,916.6467946477409
21,35.66855304875864,53.87706362783143,43.899028571438755,41.855042535302005,1736419017186,1736419023564,1736419027968,1426.7155528654987,1041.2539688873985
22,42.438146232508714,47.329386734005425,128.748637834757,10.728859298010036,1736419031969,1736419037250,1736419038752,1042.976215117653,961.4407767592426
23,123.63859412299746,284.64071062260473,50.18145232423397,296.44493441486804,1736419042753,1736419048634,1736419052885,959.9844576854631,250.78573889429165
24,88.07576822666658,195.0436605257686,273.40893281952384,217.50414236027012,1736419056886,1736419065509,1736419066302,352.7035632561892,1312.3067847221785
25,110.56861247906033,10.757412652944595,307.292970952582,358.02506598911805,1736419070302,1736419076308,1736419076969,276.17822458847695,1453.6463099879848
26,39.55141033663218,141.45806324825924,37.94062898569335,135.41517954114488,1736419080969,1736419085508,1736419090652,969.7682237935826,1217.3357872732108
27,42.07810162514558,219.7882751830717,91.95409482755814,226.46880071438582,1736419094652,1736419101768,1736419103868,927.8324695165109,1114.082619246508
28,58.18205105104207,51.518220554809375,68.27956157971853,70.91714590869651,1736419107869,1736419116118,1736419118985,828.6217804295118,658.6853984519232
29,29.418518394911565,315.59633853704474,68.97447266077727,320.4884393072851,1736419122985,1736419129107,1736419132001,1427.387901484338,1457.4142107185082
30,55.1829479377028,144.28822118640983,57.265334373452454,163.57781250168478,1736419136002,1736419140575,1736419144034,669.5450844469566,931.3664786614555
31,107.8033723100834,102.93484548848994,25.87127685185902,134.6373733260375,1736419148035,1736419151981,1736419160618,1243.2131536627508,285.5296768095917
32,52.28968789236251,299.2676398252604,57.563934090956025,296.3153979443531,1736419164618,1736419168268,1736419171834,1173.530000241622,657.6830721507024
33,41.63246785886339,319.4130056629436,31.279058936958638,293.9326163080915,1736419175835,1736419179391,1736419185617,948.872010273828,1107.5766820068852
34,41.26179186245885,127.09361271975479,31.908062332995954,169.09233820450186,1736419189618,1736419196073,1736419202201,1205.5080367173082,911.5073285135844
35,36.217544223902486,143.70821576206163,29.41026523008805,135.20536033749488,1736419206201,1736419215459,1736419222167,1027.6852440294117,1399.4444690490823
36,61.02133917841583,56.32912961390201,47.82649903687514,71.75107578158554,1736419226168,1736419229644,1736419233717,886.7466321267134,590.7353621307415
37,29.00149512195343,229.2942317773475,66.16738187148768,225.62502007401747,1736419237717,1736419245645,1736419248584,1586.12314693506,1364.5589789828318
38,51.88136038728423,244.90137516061878,366.8787928719368,250.3847979647542,1736419252584,1736419261289,1736419261833,1363.2078517006287,638.5333223970222
39,98.25354962435352,283.880597835373,173.46035735931494,278.21278018928587,1736419265834,1736419269637,1736419270767,1272.752622525333,314.5170788326202
